src,ref
Lula überging den Fauxpas mit seinem üblichen Sinn für Humor. ,"With his traditional sense of humor, Lula dismissed the slight. "
"Der IWF schätzt, dass noch mal mehr als doppelt so hohe Belastungen auf uns zukommen. ",The IMF estimates that losses of more than double this total are yet to come. 
Könnte eine derartige Leichtigkeit und Effizienz nicht auch die Instabilität der Märkte anheizen und den Interessen der Mittler und gar nicht denen ihrer Klienten dienen? ,"Might such ease and efficiency not also fuel market instability, and serve the interests of intermediaries rather than their clients? "
"Martin Sandbu von der Financial Times vertritt vehement die Ansicht, dass eine tragfähige Währungs- und Finanzunion ohne fiskalpolitische Integration auskommt. ",Martin Sandbu of the Financial Times has been a strong proponent of the view that a workable monetary and financial union does not require fiscal integration. 
"Der Unterschied, den die EU-Mitgliedschaft gemacht hat, wird durch einen Vergleich zwischen Polen und der Ukraine unterstrichen. ",Comparing Poland and Ukraine underscores the difference that EU membership has made. 
"Fairerweise muss allerdings gesagt werden, dass es mit Öl allein nicht getan war. ","But, to be fair, oil is not the whole story. "
"Das Zusammenwachsen der Menschen, Regionen und Länder stützt das Fundament, auf dem Europa steht. ","The growing together of people, regions, and countries underpins the foundations on which Europe rests. "
Außer der erschütternden Verschwendung von Leben und Geld im Irak-Krieg hat Amerika der Welt noch einen schlechten Dienst erwiesen. ,"In addition to the shocking waste of lives and money from the Iraq war, America has done the world another great disservice. "
"Indien hat an Selbstvertrauen gewonnen, zumal mit Blick auf seine wachsende Rolle in der Welt der Hochtechnologie und auf das zurückliegende Jahrzehnt erfolgreicher Reformen. ","India is feeling confident about itself, especially in view of its growing role in the world of high technology and a decade of successful reforms. "
Von den Hügeln Jordaniens überblickten wir die von den Christen als Heiliges Land bezeichnete Region. ,We had looked out across what Christians call the Holy Land from the Jordanian hills. 
Wie die Überdehnung der EU die Briten vertrieb ,How EU Overreach Pushed Britain Out 
"Letzterer wird sicher nicht mehr allzu lange auf sich warten lassen, denn der aktuelle Aufschwung ist inzwischen sehr weit fortgeschritten. ",The current upturn is now quite mature. 
"Doch die Schweden haben gezeigt, dass ihnen der Wohlfahrtsstaat immer noch gefällt. ",But Swedes have shown that still like the welfare state. 
"Sie verwirft die Vorstellung eines einzigen zivilisatorischen Ideals, dem alle Länder entsprechen sollten. ",It rejects the notion that there is a single civilizational ideal to which all countries should conform. 
"Rom erlag nicht etwa einem anderen aufstrebenden Reich, sondern den Angriffswellen barbarischer Völker. ","Rome did not succumb to the rise of another empire, but to the onslaught of waves of barbarians. "
Schon bald belasteten die hohen Zinssätze den Haushalt des Landes. ,"Soon, high interest rates strained the country's budget. "
"Unterdessen versucht jede Regierung in ihrem eigenen Stil und mit der eigenen politischen Rhetorik, den Staat mit den Vorteilen einer Globalisierung in Verbindung zu bringen, die sich in den letzten Jahren als großzügig erwiesen hat. ","Meanwhile, each government, with its own style and political discourse, seeks to associate the state with the benefits of a globalization that, for the past few years, has been showing its generosity. "
"Allein diese beiden Reformen würden Russland die Möglichkeit entziehen, ein Land gegen ein anderes auszuspielen. Denn eine Lizenz für einen nationalen Versorger würde, aufgrund durchsetzbarer Klauseln in den von der Europäischen Kommission überwachten Versorgungsverträgen und Transitprotokollen, unmittelbar den Kunden in allen anderen Ländern zur Verfügung stehen. ","These two reforms alone would deprive Russia of its ability to play one country off against another, because a concession granted to one national distributor would immediately become available to customers in all the other countries through enforceable supply contracts clauses and transit protocols overseen by the European Commission. "
"Wenn Bush den Nahen Osten als Kampf zwischen Gut und Böse oder zwischen Terror und Freiheit darstellt, wendet er sich damit von der Politik ab. ","When Bush paints the Middle East as a struggle of good versus evil, or terror versus freedom, he abandons politics. "
"Selbstmordattentäter, die andauernde Spannungslage und das Schwinden der Hoffnung auf Frieden insgesamt haben den Rückhalt, den die Demokratie genießt, drastisch schrumpfen lassen. ","Suicide bombers, the prolonged state of tension, and the overall weakening of the hope for peace have slashed support for democratic government. "
"Sich selbst überlassen, neigen Märkte zu Extremen von Euphorie bis Verzweiflung. ","Left to their own devices, markets are prone to extremes of euphoria and despair. "
In der Stadt des Lichts steht in dieser Woche viel auf dem Spiel. ,There is a lot at stake this week in the City of Light. 
"Offensichtlich unterstützt die Regierung Bush lieber Ölproduzenten aus Nahost, deren Interessen oft von denen der USA abweichen, als Brasilien. ","Evidently, the Bush administration would rather help Middle East oil producers, whose interests so often seem at variance with those of the US, than Brazil. "
Wie sieht es nun auf der Passivseite der Bilanz aus? ,And the negative side of the ledger? 
"Russland muss überzeugt werden, dass seine Ressourcen wesentlich wertvoller sind, wenn sie offen für internationale Investitionen sind, transparent verwaltet werden und gemäß den rechtlichen und gewerblichen Vorschriften des internationalen Handelssystems betrieben werden. ","Russia must be convinced that its resources will be far more valuable if they are opened to international investment, managed transparently, and operated according to the legal and commercial rules of the international trading system. "
"Aus diesem Grund zerbrechen sich viele den Kopf, was mit Trump zu tun ist. ","For this reason, many are agonizing over what to do about Trump. "
"Anders gesagt, sie wehren sich als ""das unbekannte Wesen"" angesehen und behandelt zu werden. ","In other words, they react to their being considered and treated like some ""unknown other."" "
"Das Energiegefälle, in diesem Fall das der Wärme, wird durch die Struktur des Waldes und des darin herrschenden Lebens wirksamer verteilt. ","The energy gradient, in this case that of heat, is disseminated more effectively by the structure of the forest and the life within it. "
Dabei verkennen sie den Ernst der Lage. ,They are misjudging the seriousness of the situation. 
"Die EU sollte erleichtert sein, einem solchen Serbien den Beitritt nicht zu gestatten. ",The EU should be relieved not to admit such a Serbia. 
Auf dem Weg in die Zukunft ,Leading the Middle East Into the Future 
"Sie kann eine Vorstellung, dass „Checks & Balances“ dem Fortschritt im Wege stehen oder dass Ausländer die europäische Lebensweise bedrohen, nicht akzeptieren oder gar sich diese zu eigen machen. ","It cannot accept, much less advance, the notion that checks and balances are obstacles to progress, or that foreigners threaten the European way of life. "
Wie die Natur verabscheut die Macht ein Vakuum. ,"Power, like nature, abhors a vacuum. "
Gezielt werden junge Menschen angeworben. ,Young people are being targeted for recruitment. 
"Immerhin liefert eine psychologische Interpretation der Geschichte unserer moralischen Entwicklung keine Grundlage dafür, dass wir eine natürliche Neigung dämpfen und eine andere fördern sollten. ","After all, a psychological telling of the story of our moral development provides no basis for encouraging us to dampen one natural inclination and nurture another. "
Beim Start einer Webseite handelt es sich nicht um Zauberei. ,People who know how to run a business. 
"Wie das ausging, wissen wir. ",We know how that turned out. 
"Es hat seine Bereitschaft bekundet, Milliarden zur Steigerung seiner Soft Power auszugeben. ",It has announced its willingness to spend billions to increase its soft power. 
"Es ist uns jedoch klar, dass wir mit den Impfungen alle erreichen können. ",But the one thing that we know about immunization is that we can reach everyone. 
Bis jetzt haben die Finanzaufsichtsbehörden genau diese Verantwortung explizit von sich gewiesen. ,"Until now, financial authorities have explicitly rejected that responsibility. "
Mehr könnte kaum auf dem Spiel stehen. ,The stakes could hardly be higher. 
"Wenn die Prozesse gegen die Roten Khmer angestrengt werden sollen, müssen Geberländer den Sondergerichtshof als kluge Investition in ein stabiles und produktives Kambodscha betrachten. ","If the Khmer Rouge trials are to proceed, donor countries must see the Extraordinary Chambers as a prudent investment toward a stable and productive Cambodia. "
"Mit dem Sammeln zeitgenössischer Kunst zeigten manche Marktteilnehmer, dass die Finanzwelt viel kreativer geworden war, als dies in der Zeit der alten Finanziers der Fall war. ","To some of its participants, collecting contemporary art showed how finance had become much more of a creative process than it was the world of the older financiers. "
Rasch erliegt Guo seinem Macher-Image und der Aura des Erfolgs. ,"Little by little, Guo finds herself taken in by his charm and ability to get things done. "
Relativ zu den zu ihrer Bekämpfung verfügbaren Ressourcen sind die globalen Probleme dramatisch zurückgegangen. ,Global problems have declined dramatically relative to the resources available to tackle them. 
"""Gepriesen ....sei der Bauer, der geboren wird, isst und stirbt, ohne jemanden mit seinen Angelegenheiten zu behelligen."" ","""Bless... the peasant who is born, eats, and dies without anyone bothering about his affairs."" "
Das war keineswegs selbstverständlich. ,That could not be taken for granted. 
"Beim Menschen findet man die Broca Region in der linken Gehirnhälfte. Dass sie für die Sprachfähigkeit ausschlaggebend ist, war längst bekannt. ","In humans, Broca's region is found in the left brain hemisphere, whose dominance for speech is well known. "
In diesem Sinne könnte die Ostseeregion ein Testgelände für politische Strategien zum Abbau der Spannungen zwischen der NATO und Russland werden. ,"In this sense, the Baltic Sea region could become a proving ground for political strategies to ease tensions between NATO and Russia. "
Zugleich sollten die USA ihrer Bereitschaft zu Kompromissen Grenzen setzen. ,"At the same time, the US should limit how far it is willing to go. "
Sie abzureißen wäre ein Segen. ,Its dismantling would be a blessing. 
In der Praxis freilich sind die Leistungen der IAEA bei der Ermittlung nuklearer Betrüger durchwachsen. ,"In practice, however, the IAEA has an uneven record in tracking down nuclear cheats. "
Die Wähler gaben der Obama-Regierung und dem von den Demokraten beherrschten Kongress die Schuld für die Resultate. ,The electorate blamed the Obama administration and the Democratic Congress for the results. 
