src,ref
Most of it is about feelings and faith and losing and finding your identity and discovering strength and flexibility you never even knew you had. ,"Größtenteils geht es um Emotionen und Glauben, um den Verlust und das Finden der eigenen Identität und die Entdeckung einer Stärke und Flexibilität, von der man nicht ahnte, dass man sie besaß. "
Let me show you an example. ,Lassen Sie mich ein Beispiel zeigen. 
This is what the automotive company did when they saw that Mr. Repairability had no impact. ,"Das ist, was die Automobilunternehmen taten, als sie sahen, dass Herr Reparaturfähigkeit nichts brachte. "
"Well if we want to think about a way of getting a taste of that kind of baby consciousness as adults, I think the best thing is think about cases where we're put in a new situation that we've never been in before -- when we fall in love with someone new, or when we're in a new city for the first time. ","Nun, wenn wir über einen Weg nachdenken wollen, um sich als Erwachsener ein Bild des Bewusstsein eines Babys zu machen, denke ich, dass wir am besten über Fälle nachzudenken, in denen wir in eine neue Situation gebracht wurden, in der wir noch nie zuvor waren – wenn wir uns in jemanden Neuen verlieben, oder wenn wir zum ersten Mal in einer uns unbekannten Stadt sind. "
"While we don't yet have a magic number, we do know that mastery isn't simply about the amount of hours of practice. ","Obwohl wir die magische Zahl noch nicht kennen, wissen wir, dass Meisterschaft, nicht nur von der Dauer des Übens abhängt. "
And you can always use humor. ,Man kann immer mit Humor arbeiten. 
"and take action to make it happen, unless we begin to believe that all of the things that we've been hearing about in these last two days are elements of what come together to make human security. ","und dafür sorgen, dass es doch passiert - es sei denn, wir glauben, dass all diese Dinge, von denen wir in den letzten zwei Tagen gehört haben, Teile sind, die zusammen kommen, um die Menschheit sicherer zu machen. "
"No thanks, maybe next time! ","""Nein danke, vielleicht nächstes Mal!"" "
"Audience: Yes, you are. ","Publikum: Ja, das bist du. "
[ (BUT I DID NOT SHOOT THE DEPUTY) ] (Laughter) Thank you. ,[ (BUT I DID NOT SHOOT THE DEPUTY) ] (Lachen) Danke. 
"Do you mind doing that for me, sir? ",Machen Sie das bitte für mich? 
So let's see what it looks like. ,"Also schauen wir, wie das aussieht. "
"So people will then say, ""Well, Chris, you describe the guy who is going through some awful training but you're also describing these powerful educators. ","Es werden Leute sagen: ""Chris, du beschreibst den Typen, der eine furchtbare Ausbildung durchläuft, aber du beschreibst auch diese starken Erzieher. "
"This doesn't bother me so much, that the underlying Darwinian rationale of compassion is kind of self-serving at the genetic level. ","Für mich ists das nicht – es stört mich nicht so sehr, dass die grundlegende darwinistische Begründung von Mitgefühl eine Art Selbsthilfe auf genetischer Ebene ist. "
And then you have to tell them the truth about entrepreneurship. ,Dann müssen Sie ihnen die absolute Wahrheit über das Unternehmertum verraten. 
"Whenever two people meet to talk in person for hours without anyone else listening, they change. ","Wenn immer sich zwei Menschen persönlich treffen und stundenlang ungestört miteinander reden, verändern sie sich. "
"Because you know, the man is from Brooklyn; he's a big man. He says, ""Aimee, so what if your leg falls off? ","denn er war irgendwie -- Sie wissen schon, der Mann kommt aus Brooklyn -- er ist ein großer Mann -- er sagt, ""Aimee, also was passiert, wenn Deine Beine abfallen? "
And I want to give a full TED Talk on corals and just how cool these things are. ,"Ein TEDTalk über Korallen wäre toll, darüber wie cool diese Dinger sind. "
I now want to share a little bit of the surgery that we do -- where we're at and where we're going. ,"Ich möchte nun ein wenig von den Operationen erzählen, die wir durchführen, wie weit wir sind und wohin wir noch wollen. "
Let me give you an example. ,Hier ein Beispiel. 
"So we need to think about, well, do I agree with him? ","Also müssen wir auch denken: ""Stimme ich ihm zu?"" "
"It's always the same three things, so let's explore that. ","Es sind immer die gleichen drei Dinge, also schauen wir sie uns an. "
I'll allow you to do that. ,Von heute um Mitternacht ist es auf goodcountry.org. 
And it describes how he feels when composing is going well. ,"Und er beschreibt, wie er sich fühlt, wenn es mit dem Komponieren gut läuft. "
And we can use that same idea to create rules for robots. ,Auf Basis dieses Modells erstellen wir Algorithmen für Roboter. 
"(Music) (Music ends) (Applause) Now, you may be wondering -- (Applause) (Applause ends) You may be wondering why I'm clapping. ","(Musik) (Applaus) Sie mögen sich fragen, warum ich klatsche. "
"And believe me, they know when I have no idea of the answer, so in those instances, I say to them, ""That's a great question. Let me research that and get back to you."" ","Glauben Sie mir, sie wissen, wenn ich keine Ahnung von der Antwort habe, in solchen Fällen sage ich zu ihnen: ""Das ist eine gute Frage. Lass mich das nachsehen und auf dich zurückkommen"". "
I'll give you two different ways to think about this problem that are the beginning of my thinking about how to think about it. ,"Ich stelle Ihnen zwei verschiedene Möglichkeiten über das Problem nachzudenken vor, die am Beginn meines Denkens standen. "
"So what I want you to think about next time somebody wants to make some vast generalization about religion is that maybe there isn't such a thing as a religion, such a thing as religion, and that therefore what they say cannot possibly be true. ","Ich möchte, dass Sie das nächste Mal, wenn jemand Religion verallgemeinert, daran denken, dass es so etwas wie Religion vielleicht gar nicht gibt und dass das, was da gesagt wird, überhaupt nicht wahr sein kann. "
"In this one, I'm just using the interspecies molecule, but the logic is exactly the same. ",Hier verwende ich nur das speziesinterne Molekül aber der Denkansatz ist exakt der gleiche. 
"A lot of people feel that way about consciousness, I've discovered. ","Viele Leute, habe ich entdeckt, empfinden genau so in Bezug auf Bewusstsein. "
I'm going to just focus on two. ,Ich lege den Fokus auf folgende zwei. 
Go ahead and play this one. ,Hören wir uns das also an. 
"BG: Despite all this, and despite the aggressiveness of the discussion, you seem to be remaining quite pro-European. ","BG: Trotz all dem, und trotz des aggressiven Tons der Gespräche, scheinen Sie noch recht pro-europäisch zu sein. "
Bring to mind right now for yourself your favorite musician today and your favorite musician 10 years ago. ,Denken Sie einmal an Ihren heutigen Lieblingsmusiker und an Ihren Lieblingsmusiker von vor 10 Jahren. 
I'm going to try. ,Ich versuche es. 
"So this is going to be a crash where they're going to slam this thing forward into a wall at 30 miles an hour, and see what happens. OK? ","Das wird also ein Unfall werden, wo sie dieses Ding frontal auf eine Wand prallen lassen, mit ungefähr 45 km/h. Sehen wir mal, was passiert, okay? "
And then I'm going to show you it's actually a lot more complicated. ,"Und dann werde ich Ihnen zeigen, dass es tatsächlich viel komplizierter ist. "
"Or, do you throw caution to the wind and explain the true meaning of irony? ",Oder lässt du alle Vorsicht fahren und erklärst die wahre Bedeutung von Ironie? 
"And 20 minutes later, they say, ""Thank you for your advice,"" and we realize we haven't given any. ","Und nach 20 Minuten sagen sie dann: ""Danke für Ihren Rat"" und wir haben gar keinen gegeben. "
"So here's the real line. You can see how long it was, right? ","Hier ist die tatsächliche Schlange. Man sieht, wie lang sie war. "
"We may not know the answers, but we at least know how to ask the questions. ","Vielleicht kennen wir die Antworten nicht, aber immerhin wissen wir, wie man die Fragen stellt. "
"Why don't we? Well there's nothing to tell us, ""Look at the Moon."" ","Wieso nicht? Na, nichts sagt uns: ""Schau dir den Mond an!"" "
"This is me being a rock star, even if it's in my own house. ","Das hier bin ich als Rockstar, wenn auch nur in meinem eigenen Haus. "
Slut. Fag. ,Dicker. Schlampe. Schwuchtel. 
"So here's the second iteration, and the third, fourth and so on. ","Hier ist der zweite Durchgang, der dritte, vierte, und so weiter. "
Can you start to find the hot spots to see the discrepancies between someone's words and someone's actions? ,"Finden Sie schon die Signale, sehen Sie die Diskrepanzen zwischen Wort und Tat einer Person? "
"Next, I do 57 squared, which is 3,249, so I can say, three billion. ","Jetzt, 57 quadriert, das ist 3.249, also sage ich, drei Milliarden. Nimm 249, addiert mit Keks, 249, "
"Now, it's not the most ground-breaking idea, but when I started to think that maybe there are times when mystery is more important than knowledge. ","Nun ist das nicht die bahnbrechendste Idee, aber als ich anfing zu denken, dass Mysterien manchmal wichtiger als Wissen sind, begann ich, mich mehr dafür zu interessieren. "
"(Laughter) Now, am I saying that there are dumb people working here? ","(Lachen) Nun, sage ich, dass dort dumme Leute arbeiten? "
"Now, that mound right there actually looks like this. ","Nun, der Hügel da, sieht eigentlich so aus. "
"Forget it, they will confuse you even if you know how to draw. ","Vergessen Sie es, das wird Sie nur verwirren selbst, wenn Sie wissen wie man zeichnet. "
Let's look at one example here. ,Nehmen wir uns ein Beispiel heraus. 
"So at one point, my brother-in-law gets up the courage to ask the one question he really wants to know the answer to, and that is: how could you have done it? ","Also dann sammelt mein Schwager irgendwann seinen Mut, um die eine Frage zu stellen, die ihn wirklich interessiert. Und die ist: ""Wie konnten Sie das tun?"" "
Use that information. ,Nutzen Sie diese Information. 
"And if you really want to see the difference, you look at the toilet over here. ","Und wenn Sie den Unterschied wirklich sehen wollen, betrachten sie die Toilette hier drüben. "
Nearly every year for more than a hundred years ... ,"Fast jedes Jahr seit mehr als hundert Jahren, "
"Now, just like when you were a kid and you'd break your pencil and try and tape it back together again, we can heal, but it might not be in the most functional way, and we'll get a scar. ","Es ist so wie damals als Sie noch ein Kind waren, einen Stift zerbrachen und versuchten ihn wieder zusammenzukleben, wir können heilen, aber es ist möglicherweise nicht die beste Art und Weise und wir bekommen eine Narbe. "
What is the relationship between love and desire? ,Welche Beziehung besteht zwischen Liebe und Verlangen? 
